legacy_url,legacy_path,owning_area,audit_categories,highest_severity,sample_issues,planned_destination,migration_status,redirect_required
https://na.org.za/wc/12-step-shares/,/wc/12-step-shares/,Western Cape,Accessibility & mobile; Broken links; Code faults; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/about-na/,/wc/about-na/,Western Cape,Accessibility & mobile; Broken links; Code faults; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/add-activity-to-the-calendar/,/wc/add-activity-to-the-calendar/,Western Cape,Accessibility & mobile; Code faults; Meta descriptions; Page titles; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/add-an-event/,/wc/add-an-event/,Western Cape,Accessibility & mobile; Code faults; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/calendar/,/wc/calendar/,Western Cape,Accessibility & mobile; Code faults; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/cart/,/wc/cart/,Western Cape,Accessibility & mobile; Code faults; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/checkout/,/wc/checkout/,Western Cape,Accessibility & mobile; Code faults; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/common-na-terminology/,/wc/common-na-terminology/,Western Cape,Accessibility & mobile; Code faults; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/contact/,/wc/contact/,Western Cape,Accessibility & mobile; Code faults; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/contacts/,/wc/contacts/,Western Cape,Accessibility & mobile; Code faults; Meta descriptions; Security & privacy; Spelling,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/contribute/,/wc/contribute/,Western Cape,Accessibility & mobile; Code faults; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/downloads-2/,/wc/downloads-2/,Western Cape,Accessibility & mobile; Broken links; Code faults; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/downloads/,/wc/downloads/,Western Cape,Accessibility & mobile; Broken links; Code faults; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/event/bellville-boston-thursday-home/,/wc/event/bellville-boston-thursday-home/,Western Cape,Accessibility & mobile; Code faults; Maps & API keys; Meta descriptions; Page titles; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/event/blaauwberg-sunday-home/,/wc/event/blaauwberg-sunday-home/,Western Cape,Accessibility & mobile; Code faults; Maps & API keys; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/event/boerie-ball-autumn-edition/,/wc/event/boerie-ball-autumn-edition/,Western Cape,Accessibility & mobile; Code faults; Maps & API keys; Meta descriptions; Page titles; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/event/durbanville-together-we-can-monday-home/,/wc/event/durbanville-together-we-can-monday-home/,Western Cape,Accessibility & mobile; Code faults; Maps & API keys; Meta descriptions; Page titles; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/event/grassy-park-wednesday-courage-to-change-home/,/wc/event/grassy-park-wednesday-courage-to-change-home/,Western Cape,Accessibility & mobile; Code faults; Maps & API keys; Meta descriptions; Page titles; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/event/lakeside-serenity-sunday-home/,/wc/event/lakeside-serenity-sunday-home/,Western Cape,Accessibility & mobile; Code faults; Maps & API keys; Meta descriptions; Page titles; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/event/milnerton-wednesday-together-we-can-home/,/wc/event/milnerton-wednesday-together-we-can-home/,Western Cape,Accessibility & mobile; Code faults; Events; Maps & API keys; Meta descriptions; Page titles; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/event/mini-con-2026-guiding-principles-the-spirit-of-our-traditions/,/wc/event/mini-con-2026-guiding-principles-the-spirit-of-our-traditions/,Western Cape,Accessibility & mobile; Code faults; Events; Maps & API keys; Meta descriptions; Page titles; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/event/new-years-eve-party/,/wc/event/new-years-eve-party/,Western Cape,Accessibility & mobile; Code faults; Events; Maps & API keys; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/event/pr-outreach-presentation-packing/,/wc/event/pr-outreach-presentation-packing/,Western Cape,Accessibility & mobile; Code faults; Maps & API keys; Meta descriptions; Page titles; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/event/pr-subcom-fellowship-wide-poster-run/,/wc/event/pr-subcom-fellowship-wide-poster-run/,Western Cape,Accessibility & mobile; Code faults; Events; Maps & API keys; Meta descriptions; Page titles; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/event/service-speaker-jam/,/wc/event/service-speaker-jam/,Western Cape,Accessibility & mobile; Code faults; Maps & API keys; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/event/wc-events-subcomitee-presents/,/wc/event/wc-events-subcomitee-presents/,Western Cape,Accessibility & mobile; Code faults; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/event/website-inventory/,/wc/event/website-inventory/,Western Cape,Accessibility & mobile; Code faults; Maps & API keys; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/events/,/wc/events/,Western Cape,Accessibility & mobile; Code faults; Meta descriptions; Page titles; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/events/category/at-home/,/wc/events/category/at-home/,Western Cape,Accessibility & mobile; Code faults; Meta descriptions; Page titles; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/events/month/,/wc/events/month/,Region,Crawl & indexation,Low,Event calendar generates unlimited dated web addresses that search engines will keep crawling,/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/how-to-start-an-na-meeting/,/wc/how-to-start-an-na-meeting/,Western Cape,Accessibility & mobile; Code faults; Meta descriptions; Page titles; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/in-person-meeting-update/,/wc/in-person-meeting-update/,Western Cape,Accessibility & mobile; Code faults; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/in-person-meetings/,/wc/in-person-meetings/,Western Cape,Accessibility & mobile; Broken links; Code faults; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/information-about-na/,/wc/information-about-na/,Western Cape,Accessibility & mobile; Broken links; Code faults; Meta descriptions; Security & privacy; Spelling,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/,/wc/locations/,Western Cape,Accessibility & mobile; Headings; Indexing & canonicals; Meta descriptions,Medium,Missing mobile viewport meta tag | Missing meta description | Missing canonical tag,/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/1st-rosebank-air-scouts-hall/,/wc/locations/1st-rosebank-air-scouts-hall/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Page titles; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/3-batavia-rd-bloubergstrand-cape-town-7436-south-africa/,/wc/locations/3-batavia-rd-bloubergstrand-cape-town-7436-south-africa/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/316-manenberg-avenue-manenberg/,/wc/locations/316-manenberg-avenue-manenberg/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings; Security & privacy,Critical,"Hidden PHP code printing into the page instead of running | WordPress code printed as text, not executed | Pinch-to-zoom disabled on this page",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/bellville-presbyterian-church-office/,/wc/locations/bellville-presbyterian-church-office/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings; Security & privacy,Critical,"Hidden PHP code printing into the page instead of running | WordPress code printed as text, not executed | Pinch-to-zoom disabled on this page",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/bonteheuwel-multi-purpose-centre/,/wc/locations/bonteheuwel-multi-purpose-centre/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings; Security & privacy,Critical,"Hidden PHP code printing into the page instead of running | WordPress code printed as text, not executed | Pinch-to-zoom disabled on this page",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/cape-town-drug-counselling-centre/,/wc/locations/cape-town-drug-counselling-centre/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings; Security & privacy,Critical,"Hidden PHP code printing into the page instead of running | WordPress code printed as text, not executed | Pinch-to-zoom disabled on this page",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/cedar-high-school-entrance-off-weltevreden-rd/,/wc/locations/cedar-high-school-entrance-off-weltevreden-rd/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings; Security & privacy,Critical,"Hidden PHP code printing into the page instead of running | WordPress code printed as text, not executed | Pinch-to-zoom disabled on this page",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/church-st-goodwood-estate-cape-town-7460-2/,/wc/locations/church-st-goodwood-estate-cape-town-7460-2/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings; Security & privacy,Critical,"Hidden PHP code printing into the page instead of running | WordPress code printed as text, not executed | Pinch-to-zoom disabled on this page",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/cnr-of-dolfyn-street-and-5th-onse-hoop-sentrum-struisbaai-noord/,/wc/locations/cnr-of-dolfyn-street-and-5th-onse-hoop-sentrum-struisbaai-noord/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings; Security & privacy,Critical,"Hidden PHP code printing into the page instead of running | WordPress code printed as text, not executed | Pinch-to-zoom disabled on this page",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/corner-of-gordon-rd-and-2nd-road/,/wc/locations/corner-of-gordon-rd-and-2nd-road/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings; Security & privacy,Critical,"Hidden PHP code printing into the page instead of running | WordPress code printed as text, not executed | Pinch-to-zoom disabled on this page",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/delft-civic-c-o-delft-and-voorbrug-main-road/,/wc/locations/delft-civic-c-o-delft-and-voorbrug-main-road/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings; Security & privacy,Critical,"Hidden PHP code printing into the page instead of running | WordPress code printed as text, not executed | Pinch-to-zoom disabled on this page",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/durbanville-presbyterian-church-cnr-louw-st-and-hafele-st-durbanville-2/,/wc/locations/durbanville-presbyterian-church-cnr-louw-st-and-hafele-st-durbanville-2/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings; Security & privacy,Critical,"Hidden PHP code printing into the page instead of running | WordPress code printed as text, not executed | Pinch-to-zoom disabled on this page",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/durbanville-presbyterian-church-cnr-louw-st-and-hafele-st-durbanville/,/wc/locations/durbanville-presbyterian-church-cnr-louw-st-and-hafele-st-durbanville/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings; Security & privacy,Critical,"Hidden PHP code printing into the page instead of running | WordPress code printed as text, not executed | Pinch-to-zoom disabled on this page",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/east-claremont-congregational-church-craven-hall/,/wc/locations/east-claremont-congregational-church-craven-hall/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings; Security & privacy,Critical,"Hidden PHP code printing into the page instead of running | WordPress code printed as text, not executed | Pinch-to-zoom disabled on this page",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/gilpine-scout-hall/,/wc/locations/gilpine-scout-hall/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings; Security & privacy,Critical,"Hidden PHP code printing into the page instead of running | WordPress code printed as text, not executed | Pinch-to-zoom disabled on this page",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/groote-kerk-sentrum/,/wc/locations/groote-kerk-sentrum/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings; Security & privacy,Critical,"Hidden PHP code printing into the page instead of running | WordPress code printed as text, not executed | Pinch-to-zoom disabled on this page",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/hanover-park-community-center/,/wc/locations/hanover-park-community-center/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings; Security & privacy,Critical,"Hidden PHP code printing into the page instead of running | WordPress code printed as text, not executed | Pinch-to-zoom disabled on this page",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/harry-giddy-park-mosselbay-south-africa/,/wc/locations/harry-giddy-park-mosselbay-south-africa/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings; Security & privacy,Critical,"Hidden PHP code printing into the page instead of running | WordPress code printed as text, not executed | Pinch-to-zoom disabled on this page",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/house-of-steps-plettenberg-bay/,/wc/locations/house-of-steps-plettenberg-bay/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings; Security & privacy,Critical,"Hidden PHP code printing into the page instead of running | WordPress code printed as text, not executed | Pinch-to-zoom disabled on this page",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/kalk-bay-community-centre/,/wc/locations/kalk-bay-community-centre/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings,Critical,"Hidden PHP code printing into the page instead of running | WordPress code printed as text, not executed | Pinch-to-zoom disabled on this page",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/kenilworth-presybterian-church/,/wc/locations/kenilworth-presybterian-church/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings,Critical,"Hidden PHP code printing into the page instead of running | WordPress code printed as text, not executed | Pinch-to-zoom disabled on this page",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/knysna/,/wc/locations/knysna/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings,Critical,"Hidden PHP code printing into the page instead of running | WordPress code printed as text, not executed | Pinch-to-zoom disabled on this page",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/kommetjie-christian-church/,/wc/locations/kommetjie-christian-church/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings,Critical,"Hidden PHP code printing into the page instead of running | WordPress code printed as text, not executed | Pinch-to-zoom disabled on this page",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/kuilsriver-public-library/,/wc/locations/kuilsriver-public-library/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings,Critical,"Hidden PHP code printing into the page instead of running | WordPress code printed as text, not executed | Pinch-to-zoom disabled on this page",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/meadowridge-primary-school-off-a-z-berman-drive-2/,/wc/locations/meadowridge-primary-school-off-a-z-berman-drive-2/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings,Critical,"Hidden PHP code printing into the page instead of running | WordPress code printed as text, not executed | Pinch-to-zoom disabled on this page",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/medway-community-church/,/wc/locations/medway-community-church/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings; Security & privacy,Critical,"Hidden PHP code printing into the page instead of running | WordPress code printed as text, not executed | Pinch-to-zoom disabled on this page",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/methodist-church-burg-street/,/wc/locations/methodist-church-burg-street/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings,Critical,"Hidden PHP code printing into the page instead of running | WordPress code printed as text, not executed | Pinch-to-zoom disabled on this page",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/methodist-church-off-marsh-street/,/wc/locations/methodist-church-off-marsh-street/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings,Critical,"Hidden PHP code printing into the page instead of running | WordPress code printed as text, not executed | Pinch-to-zoom disabled on this page",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/milnerton/,/wc/locations/milnerton/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings,Critical,"Hidden PHP code printing into the page instead of running | WordPress code printed as text, not executed | Pinch-to-zoom disabled on this page",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/mitchells-plain-family-and-youth-centre-corner-of-kilimanjaro-and-pyrenees-street/,/wc/locations/mitchells-plain-family-and-youth-centre-corner-of-kilimanjaro-and-pyrenees-street/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings,Critical,"Hidden PHP code printing into the page instead of running | WordPress code printed as text, not executed | Pinch-to-zoom disabled on this page",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/moravian-church-school/,/wc/locations/moravian-church-school/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings,Critical,"Hidden PHP code printing into the page instead of running | WordPress code printed as text, not executed | Pinch-to-zoom disabled on this page",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/mountain-view-baptist-church/,/wc/locations/mountain-view-baptist-church/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings,Critical,"Hidden PHP code printing into the page instead of running | WordPress code printed as text, not executed | Pinch-to-zoom disabled on this page",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/muizenberg-methodist-church/,/wc/locations/muizenberg-methodist-church/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings,Critical,"Hidden PHP code printing into the page instead of running | WordPress code printed as text, not executed | Pinch-to-zoom disabled on this page",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/ng-gemeente-gordons-bay/,/wc/locations/ng-gemeente-gordons-bay/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings,Critical,"Hidden PHP code printing into the page instead of running | WordPress code printed as text, not executed | Pinch-to-zoom disabled on this page",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/ng-helderberg-gemeente-church/,/wc/locations/ng-helderberg-gemeente-church/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings,Critical,"Hidden PHP code printing into the page instead of running | WordPress code printed as text, not executed | Pinch-to-zoom disabled on this page",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/noordhoek-community-centre-2/,/wc/locations/noordhoek-community-centre-2/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings,Critical,"Hidden PHP code printing into the page instead of running | WordPress code printed as text, not executed | Pinch-to-zoom disabled on this page",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/observatory-community-centre-hall/,/wc/locations/observatory-community-centre-hall/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings,Critical,"Hidden PHP code printing into the page instead of running | WordPress code printed as text, not executed | Pinch-to-zoom disabled on this page",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/observatory-community-recreation-centre-room-4/,/wc/locations/observatory-community-recreation-centre-room-4/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings,Critical,"Hidden PHP code printing into the page instead of running | WordPress code printed as text, not executed | Pinch-to-zoom disabled on this page",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/salesians-institute/,/wc/locations/salesians-institute/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/sea-point-high-school-2/,/wc/locations/sea-point-high-school-2/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/somerset-west-united-church/,/wc/locations/somerset-west-united-church/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/st-agnes-catholic-church/,/wc/locations/st-agnes-catholic-church/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/st-clements-primary-school-st-clements-way-2/,/wc/locations/st-clements-primary-school-st-clements-way-2/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/wc/locations/st-clements-primary-school-st-clements-way/,/wc/locations/st-clements-primary-school-st-clements-way/,Western Cape,Accessibility & mobile; Code faults; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,Critical,"Hidden-SEO PHP snippet leaking into page output | WordPress add_action() printed as text, not executed | Pinch-to-zoom disabled — people cannot enlarge text on a phone",/areas/{area-slug} (area content migration),Not started,To assess
